(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(996.000 +1.483), Шурыгин Егор, (2) - (2), Борц Ларик, (1047.921 -1.483)
2014-09-06_draft,,,,
(997.484 -0.417), Шурыгин Егор, (2) - (2), Овешников Андрей, (982.980 +0.417)
(997.066 -5.902), Шурыгин Егор, (0) - (4), Рогозин Антон, (1148.348 +5.902)
(991.165 -9.445), Шурыгин Егор, (0) - (4), Ковалев Александр, (1010.458 +9.445)
(981.720 +10.487), Шурыгин Егор, (4) - (0), Ярцев Александр, (998.657 -10.487)
2014-10-04_national,,,,
(992.207 -0.140), Шурыгин Егор, (2) - (2), Мухин Анатолий, (987.356 +0.140)
(992.067 -0.118), Шурыгин Егор, (2) - (2), Полевиков Александр, (987.961 +0.118)
(991.949 +0.800), Шурыгин Егор, (2) - (2), Селин Станислав, (1019.799 -0.800)
(992.749 +0.701), Шурыгин Егор, (2) - (2), Дмитриев Павел, (1017.131 -0.701)
(993.449 +10.445), Шурыгин Егор, (4) - (0), Елисеев Борис, (1008.929 -10.445)
(1003.895 -4.026), Шурыгин Егор, (0) - (2), Лапыгин Антон, (1072.460 +4.026)
(999.869 -2.900), Шурыгин Егор, (0) - (2), Рогозин Антон, (1155.437 +2.900)
