(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(1072.926 +10.852), Борц Ларик, (4) - (0), Новиков Богдан, (1102.601 -10.852)
(1083.778 +10.229), Борц Ларик, (4) - (0), Новиков Богдан, (1091.749 -10.229)
(1094.008 +9.237), Борц Ларик, (4) - (0), Рогозин Антон, (1067.432 -9.237)
2014-03-30,,,,
(1103.244 -3.119), Борц Ларик, (2) - (2), Ковалев Александр, (991.162 +3.119)
(1100.126 +10.146), Борц Ларик, (4) - (0), Попов Егор, (1105.208 -10.146)
(1110.272 -1.281), Борц Ларик, (2) - (2), Рогозин Антон, (1065.508 +1.281)
(1108.991 +7.340), Борц Ларик, (4) - (0), Сизякин Артем, (1014.291 -7.340)
(1116.331 -2.578), Борц Ларик, (2) - (2), Щербаков Григорий, (1024.695 +2.578)
(1113.753 -12.205), Борц Ларик, (0) - (4), Абдулазизов Озод, (1035.861 +12.205)
2014-04-19_chronos_protocol,,,,
(1101.548 +7.593), Борц Ларик, (4) - (0), Сорокин Валентин, (1016.259 -7.593)
(1109.141 -2.220), Борц Ларик, (2) - (2), Ермолаев Алексей, (1030.701 +2.220)
(1106.921 -2.692), Борц Ларик, (2) - (2), Елисеев Борис, (1011.012 +2.692)
(1104.228 -12.627), Борц Ларик, (0) - (4), Лапыгин Антон, (1010.748 +12.627)
(1091.601 +8.487), Борц Ларик, (4) - (0), Зубко Дмитрий, (1038.622 -8.487)
(1100.088 -6.212), Борц Ларик, (0) - (2), Овсяников Денис, (1014.151 +6.212)
2014-05-10_spb,,,,
(1093.876 +7.362), Борц Ларик, (4) - (0), Никитин Сергей, (1000.000 -7.362)
(1101.238 -3.284), Борц Ларик, (2) - (2), Леонов Антон, (982.738 +3.284)
(1097.953 +8.275), Борц Ларик, (4) - (0), Сорокин Валентин, (1037.420 -8.275)
(1106.228 +8.520), Борц Ларик, (4) - (0), Привалов Денис, (1054.426 -8.520)
(1114.748 -2.006), Борц Ларик, (2) - (2), Лапыгин Антон, (1044.100 +2.006)
2014-05-11_team,,,,
(1112.742 +6.314), Борц Ларик, (4) - (0), Новикова Лилия, (978.336 -6.314)
(1119.056 +5.982), Борц Ларик, (4) - (0), Ковалев Александр, (971.110 -5.982)
(1125.038 -0.715), Борц Ларик, (2) - (2), Попов Егор, (1100.159 +0.715)
(1124.323 -3.011), Борц Ларик, (2) - (2), Иванов Алексей, (1016.347 +3.011)
2014-05-31_spb_regionals,,,,
(1121.311 -4.985), Борц Ларик, (2) - (2), Малич Антон, (931.167 +4.985)
(1116.327 -2.513), Борц Ларик, (2) - (2), Сорокин Валентин, (1027.105 +2.513)
(1113.814 -11.967), Борц Ларик, (0) - (3), Лапыгин Антон, (1044.581 +11.967)
(1101.847 +7.231), Борц Ларик, (4) - (0), Селин Станислав, (1003.076 -7.231)
(1109.078 -4.225), Борц Ларик, (2) - (2), Леонов Антон, (952.492 +4.225)
(1104.854 -3.734), Борц Ларик, (2) - (2), Ковалев Александр, (968.514 +3.734)
(1101.119 -2.777), Борц Ларик, (2) - (2), Овсяников Денис, (1002.039 +2.777)
2014-06-07_draft,,,,
(1098.342 -2.859), Борц Ларик, (2) - (2), Ярцев Александр, (996.153 +2.859)
(1095.483 -3.148), Борц Ларик, (2) - (2), Ковалев Александр, (982.257 +3.148)
(1092.335 -11.273), Борц Ларик, (0) - (4), Зубко Дмитрий, (1047.850 +11.273)
(1081.061 +7.212), Борц Ларик, (4) - (0), Антонов Евгений, (981.561 -7.212)
2014-06-15,,,,
(1088.273 -9.572), Борц Ларик, (0) - (4), Попов Егор, (1103.165 +9.572)
(1078.702 -2.234), Борц Ларик, (2) - (2), Димитров Максим, (999.739 +2.234)
(1076.467 +8.221), Борц Ларик, (4) - (0), Смирнов Михаил, (1014.009 -8.221)
(1084.689 -2.658), Борц Ларик, (2) - (2), Ковалев Александр, (990.058 +2.658)
2014-07-05_msk_regional,,,,
(1082.030 -11.522), Борц Ларик, (0) - (4), Сизякин Артем, (1028.725 +11.522)
(1070.508 +8.881), Борц Ларик, (4) - (0), Щербаков Григорий, (1031.454 -8.881)
(1079.389 +9.406), Борц Ларик, (4) - (0), Черноножкин Василий, (1058.725 -9.406)
(1088.795 -9.567), Борц Ларик, (0) - (4), Новиков Богдан, (1103.865 +9.567)
(1079.228 +4.643), Борц Ларик, (2) - (0), Зубко Дмитрий, (1054.384 -4.643)
(1083.871 -4.527), Борц Ларик, (0) - (2), Новиков Богдан, (1116.867 +4.527)
(1079.345 -4.403), Борц Ларик, (0) - (2), Попов Егор, (1121.016 +4.403)
2014-08-02,,,,
(1074.942 -11.151), Борц Ларик, (0) - (4), Воробьев Петя, (1034.790 +11.151)
(1063.791 +7.917), Борц Ларик, (4) - (0), Белоусов Николай, (990.357 -7.917)
(1071.708 -13.262), Борц Ларик, (0) - (4), Малич Антон, (954.090 +13.262)
(1058.447 -2.338), Борц Ларик, (2) - (2), Шурыгин Егор, (975.694 +2.338)
(1056.109 -5.975), Борц Ларик, (1) - (3), Сизякин Артем, (1022.110 +5.975)
2014-08-30,,,,
(1050.133 -0.334), Борц Ларик, (2) - (2), Зубко Дмитрий, (1038.541 +0.334)
(1049.800 +8.401), Борц Ларик, (4) - (0), Старк Сергей, (993.748 -8.401)
(1058.200 -10.511), Борц Ларик, (0) - (4), Пинчук Сергей, (1040.442 +10.511)
(1047.690 -0.480), Борц Ларик, (2) - (2), Ковалев Александр, (1030.985 +0.480)
(1047.209 -1.483), Борц Ларик, (2) - (2), Шурыгин Егор, (995.289 +1.483)
2014-10-04_national,,,,
(1045.726 +6.915), Борц Ларик, (4) - (0), Пинчук Алексей, (934.929 -6.915)
(1052.641 +0.441), Борц Ларик, (2) - (2), Ермолаев Алексей, (1067.978 -0.441)
(1053.082 -11.190), Борц Ларик, (0) - (4), Булатов Вадим, (1011.527 +11.190)
(1041.892 -0.969), Борц Ларик, (2) - (2), Володин Антон, (1008.125 +0.969)
(1040.923 -1.492), Борц Ларик, (2) - (2), Полевиков Александр, (988.706 +1.492)
2015-10-17_draft,,,,
(1039.431 -9.536), Борц Ларик, (0) - (4), Ярцев Александр, (1055.563 +9.536)
(1029.895 -1.823), Борц Ларик, (2) - (2), Амирханов Артем, (965.835 +1.823)
(1028.072 -11.685), Борц Ларик, (0) - (4), Галкин Дмитрий, (968.948 +11.685)
(1016.386 +8.234), Борц Ларик, (4) - (0), Жигарев Борис, (954.394 -8.234)
2015-11-01,,,,
(1024.621 -11.500), Борц Ларик, (0) - (4), Смирнов Антон, (972.115 +11.500)
(1013.121 +2.544), Борц Ларик, (2) - (2), Зубко Дмитрий, (1103.501 -2.544)
(1015.665 -11.457), Борц Ларик, (0) - (4), Глазова Татьяна, (964.696 +11.457)
(1004.209 -11.086), Борц Ларик, (0) - (4), Амирханов Артем, (966.331 +11.086)
2016-03-12,,,,
(993.123 +8.714), Борц Ларик, (4) - (0), Петр Колмаков, (948.176 -8.714)
(1001.836 +3.509), Борц Ларик, (2) - (2), Анатолий Мухин, (1129.148 -3.509)
(1005.345 -4.809), Борц Ларик, (0) - (3), Егор Попов, (1205.141 +4.809)
(1000.536 +9.461), Борц Ларик, (4) - (0), Михаил Смирнов, (981.791 -9.461)
(1009.997 -0.650), Борц Ларик, (2) - (2), Дмитрий Галкин, (987.389 +0.650)
