(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(862.618 +22.495), Глазова Татьяна, (6) - (0), Пинчук Сергей, (1053.299 -22.495)
(885.112 +5.273), Глазова Татьяна, (3) - (3), Глушкова Ирина, (1012.683 -5.273)
(890.385 -7.934), Глазова Татьяна, (0) - (6), Смирнов Антон, (1068.074 +7.934)
(882.451 +5.582), Глазова Татьяна, (3) - (3), Годелашвили Александр, (1018.275 -5.582)
(888.034 +18.488), Глазова Татьяна, (6) - (0), Коновалов Виталий, (970.337 -18.488)
2016-10-29_national,,,,
(906.522 -9.824), Глазова Татьяна, (0) - (5), Овешников Андрей, (982.063 +9.824)
(896.698 +7.917), Глазова Татьяна, (3) - (3), Ковалев Александр, (1100.673 -7.917)
(904.615 +3.419), Глазова Татьяна, (3) - (3), Сидин Александр, (985.224 -3.419)
(908.034 +2.241), Глазова Татьяна, (3) - (3), Смирнов Михаил, (960.325 -2.241)
(910.274 -12.735), Глазова Татьяна, (0) - (6), Семенов Олег, (963.135 +12.735)
2016-11-26,,,,
(897.539 +1.433), Глазова Татьяна, (1) - (1), Лахно Александр, (1000.000 -1.433)
(898.972 +2.300), Глазова Татьяна, (3) - (3), Коновалов Виталий, (952.668 -2.300)
(901.272 -6.070), Глазова Татьяна, (0) - (6), Зубко Дмитрий, (1139.572 +6.070)
(895.202 -10.160), Глазова Татьяна, (0) - (6), Галкин Дмитрий, (1011.464 +10.160)
