(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(1151.258 +5.902), Попов Егор, (4) - (0), Галкин Дмитрий, (1000.000 -5.902)
(1157.160 -4.607), Попов Егор, (2) - (2), Шурыгин Егор, (984.066 +4.607)
(1152.553 -3.256), Попов Егор, (2) - (2), Сизякин Артем, (1035.140 +3.256)
(1149.296 -1.769), Попов Егор, (2) - (2), Лапыгин Антон, (1087.170 +1.769)
(1147.527 -2.862), Попов Егор, (2) - (2), Селин Станислав, (1045.230 +2.862)
(1144.665 +4.781), Попов Егор, (2) - (0), Зубко Дмитрий, (1129.466 -4.781)
(1149.446 +3.644), Попов Егор, (2) - (0), Сизякин Артем, (1052.808 -3.644)
(1153.090 +4.345), Попов Егор, (2) - (0), Лапыгин Антон, (1107.317 -4.345)
(1157.435 -5.718), Попов Егор, (0) - (2), Лапыгин Антон, (1107.173 +5.718)
2015-04-25,,,,
(1151.717 +4.919), Попов Егор, (4) - (0), Смирнов Михаил, (957.101 -4.919)
(1156.636 -14.277), Попов Егор, (0) - (4), Шурыгин Егор, (997.840 +14.277)
(1142.359 +5.451), Попов Егор, (4) - (0), Галкин Дмитрий, (971.829 -5.451)
(1147.811 +6.143), Попов Егор, (4) - (0), Ярцев Александр, (1006.494 -6.143)
(1153.954 +7.385), Попов Егор, (4) - (0), Антонов Евгений, (1060.950 -7.385)
2015-05-30,,,,
(1161.339 +6.994), Попов Егор, (4) - (0), Антонов Евгений, (1053.565 -6.994)
(1168.333 -3.658), Попов Егор, (2) - (2), Пинчук Сергей, (1035.080 +3.658)
(1164.675 +6.307), Попов Егор, (4) - (0), Ковалев Александр, (1030.007 -6.307)
(1170.982 +5.820), Попов Егор, (4) - (0), Шурыгин Егор, (1016.288 -5.820)
(1176.802 -4.357), Попов Егор, (2) - (2), Мухин Анатолий, (1014.570 +4.357)
2015-07-04,,,,
(1172.445 -14.677), Попов Егор, (0) - (4), Ярцев Александр, (996.250 +14.677)
(1157.768 +4.531), Попов Егор, (4) - (0), Жигарев Борис, (944.479 -4.531)
(1162.299 -3.802), Попов Егор, (2) - (2), Ковалев Александр, (1023.208 +3.802)
(1158.497 -4.881), Попов Егор, (2) - (2), Смирнов Михаил, (973.113 +4.881)
(1153.616 +5.823), Попов Егор, (4) - (0), Овешников Андрей, (999.054 -5.823)
2015-08-15,,,,
(1159.439 -4.292), Попов Егор, (2) - (2), Шишмарев Максим, (1000.000 +4.292)
(1155.147 -3.603), Попов Егор, (2) - (2), Пинчук Сергей, (1024.097 +3.603)
(1151.545 +6.465), Попов Егор, (4) - (0), Шурыгин Егор, (1023.185 -6.465)
(1158.009 -13.376), Попов Егор, (0) - (4), Ковалев Александр, (1035.908 +13.376)
(1144.633 +5.618), Попов Егор, (4) - (0), Пинчук Алексей, (981.331 -5.618)
2015-09-26,,,,
(1150.251 -4.612), Попов Егор, (2) - (2), Галкин Дмитрий, (976.933 +4.612)
(1145.639 +5.788), Попов Егор, (4) - (0), Бушан Андрей, (989.608 -5.788)
(1151.427 -12.767), Попов Егор, (0) - (4), Ярцев Александр, (1052.707 +12.767)
(1138.660 +5.068), Попов Егор, (4) - (0), Жигарев Борис, (950.942 -5.068)
(1143.728 -10.895), Попов Егор, (0) - (4), Зубко Дмитрий, (1112.536 +10.895)
2015-10-10_national,,,,
(1132.832 +6.252), Попов Егор, (4) - (0), Галкин Дмитрий, (995.941 -6.252)
(1139.084 -11.522), Попов Егор, (0) - (4), Мухин Анатолий, (1085.781 +11.522)
(1127.562 -4.052), Попов Егор, (2) - (2), Овсяников Денис, (978.230 +4.052)
(1123.510 -2.618), Попов Егор, (1) - (2), Зубко Дмитрий, (1118.040 +2.618)
(1120.892 -2.060), Попов Егор, (2) - (2), Ярцев Александр, (1048.281 +2.060)
2015-10-17_draft,,,,
(1118.832 +5.943), Попов Егор, (4) - (0), Амирханов Артем, (969.270 -5.943)
(1124.775 +9.786), Попов Егор, (4) - (0), Зубко Дмитрий, (1117.332 -9.786)
(1134.561 +8.169), Попов Егор, (4) - (0), Ярцев Александр, (1070.220 -8.169)
(1142.730 +5.602), Попов Егор, (4) - (0), Галкин Дмитрий, (978.744 -5.602)
2015-11-01,,,,
(1148.332 +5.694), Попов Егор, (4) - (0), Пинчук Алексей, (988.283 -5.694)
(1154.026 -1.861), Попов Егор, (2) - (2), Антонов Евгений, (1088.607 +1.861)
(1152.165 +5.510), Попов Егор, (4) - (0), Смирнов Антон, (984.198 -5.510)
(1157.675 +5.440), Попов Егор, (4) - (0), Годелашвили Александр, (986.635 -5.440)
2015-11-28,,,,
(1163.114 +6.021), Попов Егор, (4) - (0), Пинчук Сергей, (1016.810 -6.021)
(1169.136 +5.122), Попов Егор, (4) - (0), Галкин Дмитрий, (983.913 -5.122)
(1174.258 +7.858), Попов Егор, (4) - (0), Данюшевский Петр, (1098.664 -7.858)
(1182.116 +7.692), Попов Егор, (4) - (0), Антонов Евгений, (1100.443 -7.692)
(1189.808 +0.817), Попов Егор, (2) - (1), Зубко Дмитрий, (1110.502 -0.817)
2016-01-30,,,,
(1190.625 +4.756), Попов Егор, (4) - (0), Смирнов Антон, (988.275 -4.756)
(1195.381 -2.736), Попов Егор, (2) - (2), Антонов Евгений, (1097.856 +2.736)
(1192.645 -4.765), Попов Егор, (2) - (2), Пинчук Сергей, (1012.503 +4.765)
(1187.880 +1.876), Попов Егор, (3) - (1), Ярцев Александр, (1075.571 -1.876)
2016-02-21,,,,
(1189.756 -1.608), Попов Егор, (2) - (2), Зубко Дмитрий, (1133.409 +1.608)
(1188.148 +6.996), Попов Егор, (4) - (0), Ярцев Александр, (1080.457 -6.996)
(1195.144 +4.662), Попов Егор, (4) - (0), Галкин Дмитрий, (988.262 -4.662)
(1199.806 +5.761), Попов Егор, (4) - (0), Ковалев Александр, (1042.631 -5.761)
2016-03-12,,,,
(1205.567 +5.079), Попов Егор, (4) - (0), Шурыгин Егор, (1018.369 -5.079)
(1210.646 -6.006), Попов Егор, (2) - (2), Гольцов Василий, (969.481 +6.006)
(1204.640 +3.623), Попов Егор, (3) - (0), Борц Ларик, (1005.841 -3.623)
(1208.263 +1.192), Попов Егор, (2) - (1), Рогозин Антон, (1147.050 -1.192)
(1209.455 +5.527), Попов Егор, (4) - (0), Ковалев Александр, (1042.248 -5.527)
(1214.982 +8.200), Попов Егор, (4) - (0), Рогозин Антон, (1151.747 -8.200)
2016-04-02_spb,,,,
(1223.182 +2.366), Попов Егор, (3) - (0), Шеляпин Антон, (932.210 -2.366)
(1225.549 -5.346), Попов Егор, (2) - (2), Пинчук Сергей, (1018.266 +5.346)
(1220.202 +5.873), Попов Егор, (4) - (0), Ермолаев Алексей, (1067.740 -5.873)
(1226.076 -13.579), Попов Егор, (0) - (4), Селин Станислав, (1095.985 +13.579)
2016-04-23,,,,
(1212.497 +7.013), Попов Егор, (4) - (0), Лапыгин Антон, (1105.451 -7.013)
(1219.510 +4.942), Попов Егор, (4) - (0), Пинчук Алексей, (1025.962 -4.942)
(1224.452 +3.333), Попов Егор, (4) - (0), Шеляпин Антон, (944.830 -3.333)
(1227.785 -4.505), Попов Егор, (2) - (2), Ковалев Александр, (1059.145 +4.505)
(1223.279 -5.185), Попов Егор, (2) - (2), Годелашвили Александр, (1023.753 +5.185)
(1218.094 -6.956), Попов Егор, (0) - (2), Ярцев Александр, (1074.551 +6.956)
(1211.139 -7.455), Попов Егор, (0) - (2), Годелашвили Александр, (1024.398 +7.455)
2016-05-21,,,,
(1203.683 +2.740), Попов Егор, (4) - (0), Глазова Татьяна, (883.982 -2.740)
(1206.423 -3.291), Попов Егор, (2) - (2), Ярцев Александр, (1087.679 +3.291)
(1203.133 -4.652), Попов Егор, (2) - (2), Пинчук Сергей, (1028.062 +4.652)
(1198.481 -3.242), Попов Егор, (2) - (2), Ковалев Александр, (1081.631 +3.242)
(1195.239 -4.304), Попов Егор, (2) - (2), Годелашвили Александр, (1035.280 +4.304)
2016-05-28_SPB_regional,,,,
(1190.935 -12.629), Попов Егор, (0) - (4), Лапыгин Антон, (1097.404 +12.629)
(1178.306 +4.999), Попов Егор, (4) - (0), Пинчук Алексей, (987.401 -4.999)
(1183.305 -14.608), Попов Егор, (0) - (4), Чирва Иван, (1010.169 +14.608)
(1168.697 +3.962), Попов Егор, (4) - (0), Шеляпин Антон, (925.779 -3.962)
(1172.659 +2.871), Попов Егор, (4) - (0), Глазова Татьяна, (862.398 -2.871)
2016-06-18,,,,
(1175.530 +5.557), Попов Егор, (3) - (0), Ярцев Александр, (1083.435 -5.557)
(1181.087 +5.011), Попов Егор, (4) - (0), Пинчук Алексей, (990.756 -5.011)
(1186.098 -2.278), Попов Егор, (2) - (2), Антонов Евгений, (1105.548 +2.278)
(1183.821 -4.071), Попов Егор, (1) - (2), Ковалев Александр, (1109.971 +4.071)
(1179.750 +6.310), Попов Егор, (4) - (0), Шурыгин Егор, (1045.219 -6.310)
2016-06-26_draft,,,,
(1186.060 -4.445), Попов Егор, (2) - (2), Смирнов Антон, (1020.069 +4.445)
(1181.616 -1.600), Попов Егор, (2) - (2), Рогозин Антон, (1125.536 +1.600)
(1180.016 -5.042), Попов Егор, (2) - (2), Амирханов Артем, (987.193 +5.042)
(1174.973 +6.087), Попов Егор, (4) - (0), Годелашвили Александр, (1031.383 -6.087)
2016-07-20_regionals,,,,
(1181.061 +7.788), Попов Егор, (4) - (0), Ярцев Александр, (1102.933 -7.788)
(1188.849 -4.154), Попов Егор, (2) - (2), Шурыгин Егор, (1035.233 +4.154)
(1184.695 -1.736), Попов Егор, (2) - (2), Ковалев Александр, (1123.770 +1.736)
(1182.959 -5.725), Попов Егор, (0) - (2), Рогозин Антон, (1132.242 +5.725)
(1177.234 +4.158), Попов Егор, (2) - (0), Ковалев Александр, (1118.140 -4.158)
(1181.392 +2.104), Попов Егор, (2) - (0), Жигарев Борис, (951.639 -2.104)
(1183.496 -5.615), Попов Егор, (0) - (2), Рогозин Антон, (1140.544 +5.615)
2016-07-30_singletone,,,,
(1177.881 +6.279), Попов Егор, (4) - (0), Шурыгин Егор, (1042.070 -6.279)
(1184.160 -0.918), Попов Егор, (2) - (2), Рогозин Антон, (1152.184 +0.918)
(1183.242 +0.004), Попов Егор, (3) - (1), Галкин Дмитрий, (992.560 -0.004)
(1183.245 +2.783), Попов Егор, (4) - (0), Глазова Татьяна, (866.699 -2.783)
(1186.029 -3.302), Попов Егор, (2) - (2), Пинчук Сергей, (1066.854 +3.302)
2016-08-20,,,,
(1182.727 +11.137), Попов Егор, (6) - (0), Ярцев Александр, (1091.191 -11.137)
(1193.864 -6.845), Попов Егор, (3) - (3), Галкин Дмитрий, (1022.688 +6.845)
(1187.019 -5.527), Попов Егор, (3) - (3), Шурыгин Егор, (1052.684 +5.527)
(1181.492 +10.270), Попов Егор, (6) - (0), Сизякин Артем, (1068.078 -10.270)
(1191.762 -1.198), Попов Егор, (3) - (3), Рогозин Антон, (1163.964 +1.198)
2016-10-01,,,,
(1190.565 -2.030), Попов Егор, (3) - (3), Зубко Дмитрий, (1143.264 +2.030)
(1188.535 -1.877), Попов Егор, (3) - (2), Шурыгин Егор, (1061.511 +1.877)
(1186.658 +8.548), Попов Егор, (6) - (0), Годелашвили Александр, (1026.823 -8.548)
(1195.207 +10.047), Попов Егор, (6) - (0), Смирнов Антон, (1076.008 -10.047)
(1205.253 -6.516), Попов Егор, (3) - (3), Пинчук Сергей, (1043.594 +6.516)
