(ratingA +/- deltaA), nameA, (scoreA) - (scoreB), nameB, (ratingB +/- deltaB)
(987.967 +1.063), Смирнов Михаил, (2) - (2), Шурыгин Егор, (1025.039 -1.063)
(989.030 +2.150), Смирнов Михаил, (2) - (2), Ковалев Александр, (1064.909 -2.150)
(991.179 +14.010), Смирнов Михаил, (4) - (0), Рогозин Антон, (1138.795 -14.010)
2016-01-30,,,,
(1005.190 -7.599), Смирнов Михаил, (0) - (4), Антонов Евгений, (1090.256 +7.599)
(997.590 -10.394), Смирнов Михаил, (0) - (4), Смирнов Антон, (983.895 +10.394)
(987.196 -9.451), Смирнов Михаил, (0) - (4), Годелашвили Александр, (1006.281 +9.451)
2016-03-12,,,,
(977.745 +0.576), Смирнов Михаил, (2) - (2), Годелашвили Александр, (997.783 -0.576)
(978.321 +11.842), Смирнов Михаил, (4) - (0), Ковалев Александр, (1043.061 -11.842)
(990.163 -7.817), Смирнов Михаил, (0) - (3), Гольцов Василий, (975.487 +7.817)
(982.347 -9.429), Смирнов Михаил, (0) - (4), Борц Ларик, (1002.218 +9.429)
(972.918 +0.263), Смирнов Михаил, (2) - (2), Амирханов Артем, (982.049 -0.263)
2016-04-02_spb,,,,
(973.181 -9.486), Смирнов Михаил, (0) - (4), Иванов Максим, (991.066 +9.486)
(963.695 +10.378), Смирнов Михаил, (4) - (0), Галкин Дмитрий, (976.833 -10.378)
(974.073 +10.689), Смирнов Михаил, (4) - (0), Селин Олег, (998.032 -10.689)
(984.762 +2.543), Смирнов Михаил, (2) - (2), Ярцев Александр, (1075.102 -2.543)
2016-07-30_singletone,,,,
(987.305 +0.365), Смирнов Михаил, (2) - (2), Сергеева Александра, (1000.000 -0.365)
(987.670 -1.454), Смирнов Михаил, (2) - (2), Жигарев Борис, (936.798 +1.454)
(986.216 -0.454), Смирнов Михаил, (2) - (2), Пинчук Алексей, (970.427 +0.454)
(985.762 -8.368), Смирнов Михаил, (0) - (4), Шурыгин Егор, (1042.965 +8.368)
(977.394 +6.845), Смирнов Михаил, (4) - (0), Глазова Татьяна, (863.916 -6.845)
